Q1 Predictions Min,Epoch,AverageReturn,Q2 Predictions Std,image_success Mean,Exploration Returns Mean,Test Returns Max,Q1 Predictions Max,Number of rollouts total,Final vae_dist Mean,Test Returns Min,Policy Action Min,Bellman Errors 1 Std,QF2 Loss,Exploration Returns Max,Q1 Predictions Std,Final image_dist Mean,Final image_dist Max,Final image_success Min,Policy Action Mean,Final vae_dist Std,(Previous) Eval Time (s),Q1 Predictions Mean,Final image_dist Std,image_dist Mean,Q Targets Min,distance_to_target Max,QF1 Loss,vae_dist Mean,Exploration Rewards Min,Q Targets Mean,distance_to_target Mean,Q2 Predictions Min,Total Train Time (s),vae_dist Std,Bellman Errors 2 Min,Q2 Predictions Mean,Test Actions Mean,Test Rewards Max,Train Time (s),Bellman Errors 1 Max,image_success Max,Number of env steps total,Exploration Actions Mean,Bellman Errors 2 Mean,Exploration Rewards Mean,distance_to_target Min,distance_to_target Std,Epoch Time (s),Bellman Errors 1 Min,Final distance_to_target Min,Exploration Actions Min,image_dist Std,Q Targets Std,Exploration Returns Min,image_success Min,Exploration Rewards Std,Policy Action Max,vae_dist Max,Test Rewards Mean,image_success Std,Test Actions Max,Test Rewards Min,Exploration Returns Std,vae_dist Min,Final vae_dist Max,Bellman Errors 1 Mean,Final vae_dist Min,Test Returns Std,Q Targets Max,image_dist Min,Exploration Rewards Max,Policy Loss,Number of train steps total,Final image_success Std,Final distance_to_target Mean,Num Paths,Test Rewards Std,Exploration Actions Std,Final distance_to_target Std,Test Returns Mean,Q2 Predictions Max,Final distance_to_target Max,Final image_dist Min,Test Actions Min,Sample Time (s),Exploration Actions Max,Test Actions Std,Bellman Errors 2 Std,Final image_success Max,Final image_success Mean,Policy Action Std,Bellman Errors 2 Max,image_dist Max
-195.93059,13,-42.221207,34.94617,-0.8709090909090909,-112.74723898279146,-28.219969,-1.3192333,140,0.4107196,-61.07089,-1.0,3.2106533,1.8401357,-65.3037932664156,34.907864,14.515125534716457,20.784609690826528,-1.0,0.051169116,0.14416021,6.1824495420005405,-72.70801,4.11673345600439,15.058206386298771,-195.88165,5.939892797006539,1.6445172,0.42221218,-3.7258624235657765,-72.73484,0.38458077549088393,-195.90004,1689.0652488818505,0.30716822,7.4140485e-07,-72.59212,-0.0043786922,-0.0,141.90048290299274,22.872026,0.0,14000,-0.04710460497577067,1.8401356,-1.1274723898279149,0.020705747630102064,0.4780214236384684,156.2831872449715,0.0004741198,0.08837514109079987,-1.0,4.446598543769048,34.685093,-150.26488558352352,-1.0,0.46592718066151545,1.0,3.8502617,-0.42221218,0.335300531286474,1.0,-3.850262,23.963616413235698,0.0,0.62625206,1.6445172,0.18074244,9.895613,-1.4345016,0.0,-0.14792770147323608,70.82942,40004,0.4453617714151233,0.3297819280264909,10,0.30716825,0.3784632125081658,0.22788275861192114,-42.221207,-1.4093481,0.8860358271761728,8.94427190999916,-1.0,8.200254799978211,1.0,0.18685018,2.8627157,0.0,-0.7272727272727273,0.8046073,16.975868,34.40930106817051
-214.9987,14,-50.834274,34.928905,-0.8809090909090909,-119.75236971530595,-14.690251,-1.335249,150,0.41730547,-101.32655,-1.0,3.1910603,1.9362798,-85.83335605062791,34.98303,15.286320286172252,24.331050121192877,-1.0,-0.0222136,0.22814573,7.31568411400076,-71.18265,4.528822174735594,16.348621721872497,-216.68903,7.199492575411063,1.731249,0.5083428,-3.8567432053434083,-70.97771,0.46029935659599386,-214.82863,1858.3311936898408,0.44077048,4.9588794e-05,-70.66159,-0.011840873,-0.0,152.21563225602222,23.20181,0.0,15000,-0.03470461773966176,1.9362798,-1.1975236971530596,0.012404934108128547,0.546257883948725,168.45357807699293,0.0007644631,0.06093920151736254,-1.0,5.149300444511466,35.240753,-147.32181881004138,-1.0,0.4753835675910291,1.0,4.5648556,-0.5083428,0.3238954529826097,1.0,-4.5648556,20.321321872517824,0.0,0.9290194,1.7312491,0.099200755,22.614185,-0.8645168,0.0,-0.2597850423629887,69.74269,44004,0.385694607919935,0.3712831793677907,10,0.44077048,0.33332001936745953,0.2587971198793743,-50.834274,-0.788852,0.9177022069810168,8.94427190999916,-1.0,8.922261706969948,1.0,0.19024378,3.4108431,0.0,-0.8181818181818182,0.81824654,21.781458,34.40930106817051
-197.90239,15,-60.221436,30.712765,-0.8390909090909091,-109.70199500183836,-9.402862,-14.183462,160,0.6340748,-234.42023,-1.0,3.1204607,1.6685554,-76.16735418880823,30.81585,14.585057167309289,20.8806130178211,-1.0,-0.07428725,0.77430433,8.13052734700068,-71.646645,5.393912239228747,14.932801685447654,-199.05765,6.004264067205774,1.5763593,0.60221434,-4.889225998044625,-71.69951,0.3958848587978021,-197.93245,2031.1977762258412,0.7257543,0.0009930826,-71.090225,-0.013940549,-0.0,154.95787185702466,25.834177,0.0,16000,-0.02290438348261568,1.6685554,-1.0970199500183835,0.003952963103612099,0.5270009864516283,172.63682112899733,2.1944055e-05,0.059829965550856685,-1.0,5.324435711065879,30.78993,-156.65399059749342,-1.0,0.4446781297957725,1.0,4.303104,-0.60221434,0.3674470783281598,1.0,-4.303104,25.984591369300222,0.0,2.9776394,1.576359,0.0,58.41953,-14.416896,0.0,-0.0,70.800064,48004,0.28747978728803447,0.3454245398067221,10,0.7257543,0.34064515384688476,0.21913178636066008,-60.221436,-14.556159,0.891272209425403,0.0,-1.0,9.54842192497199,1.0,0.33344913,2.5203753,0.0,-0.9090909090909091,0.77887136,17.496584,34.40930106817051
-217.91803,16,-50.75416,36.361763,-0.88,-109.54436963897497,-20.855679,-8.671229,170,0.44005737,-154.32213,-1.0,1.7809696,1.1288542,-76.6582466901809,36.25645,14.367656219324827,23.2379000772445,-1.0,0.018085629,0.34088022,8.358367646998886,-77.5432,3.26517439874285,14.686044039845584,-219.21687,5.199091940989332,1.1488248,0.5075416,-4.512426891503331,-77.6287,0.33832796569476076,-218.31369,2190.6551586008627,0.56620264,7.538148e-05,-77.52138,0.007647794,-0.0,143.8658643519957,8.832603,0.0,17000,0.014604648123216378,1.1288542,-1.0954436963897496,0.06297931099340444,0.4348762669208791,160.63315482601865,1.6660488e-05,0.11244063957347057,-1.0,5.062888279672317,36.400208,-161.16771302434734,-1.0,0.41638189457929947,1.0,4.6958833,-0.5075416,0.32496153618543844,1.0,-4.6958838,27.492341087458534,0.0,1.4148313,1.1488248,0.116748795,35.743805,-8.591773,0.0,-0.1004047691822052,76.011986,52004,0.0,0.27556290415260676,10,0.5662027,0.47567735604352573,0.1394602954145475,-50.75416,-8.8165865,0.6687040860524627,10.392304845413264,-1.0,8.408922827024071,1.0,0.2942077,2.3474054,-1.0,-1.0,0.8050947,18.914356,34.40930106817051
-231.96347,17,-42.35635,39.967724,-0.850909090909091,-112.78758013866124,-16.1603,-3.2374718,180,0.39183465,-81.91585,-1.0,3.424454,1.5664228,-71.1739906091058,39.80921,14.395189295643894,20.8806130178211,-1.0,-0.013003262,0.29847246,7.181795288999638,-79.04982,3.4187155558294644,14.511365797556673,-231.74911,5.796236679167608,1.5237584,0.4235635,-4.023006930003222,-78.99678,0.3280373653464985,-232.46843,2358.6521469568725,0.4046249,1.9784144e-05,-78.8925,-0.007997737,-0.0,153.39910060601687,32.32692,0.0,18000,0.029399854532766143,1.566423,-1.1278758013866124,0.008514005741614344,0.4184541424905078,169.46137573001397,0.0004411564,0.09015978080774642,-1.0,5.109553348070173,39.721615,-170.93751092679264,-1.0,0.5731172505663267,1.0,3.9376736,-0.4235635,0.35617805928686197,1.0,-3.9376736,33.05866189748604,0.0,1.2760894,1.5237584,0.1606274,19.509247,-2.782845,0.0,-0.0,77.80423,56004,0.28747978728803447,0.2796228390086316,10,0.4046249,0.4115420949220656,0.13021057815470696,-42.35635,-2.8625667,0.5778291856702339,8.94427190999916,-1.0,8.880479834997459,1.0,0.28548187,3.4371243,0.0,-0.9090909090909091,0.7701787,23.028605,34.40930106817051
-196.82587,18,-47.584415,32.94491,-0.9363636363636364,-130.04324480306082,-31.401337,-2.9905734,190,0.45872018,-71.85138,-1.0,5.4580646,2.0549114,-74.76659029059842,32.867214,15.58381721680574,24.08318915758459,-1.0,-0.08757915,0.21405494,5.716250097999364,-80.160904,5.19257380991072,15.507163161941595,-197.70331,5.902481681032442,1.6955718,0.47584417,-4.684479888334845,-80.27527,0.4025692501231706,-196.71185,2513.412533065917,0.40357122,0.00017040415,-80.355484,-0.0040359427,-0.09437246,139.05863486603812,59.361176,0.0,19000,0.020906628609415716,2.0549114,-1.300432448030608,0.045101651741170985,0.5130376394513082,153.17830789604523,7.5646676e-05,0.1160007724780967,-1.0,5.116877575579369,32.964703,-291.4039873785049,-1.0,0.7506481314416847,1.0,4.713672,-0.47584417,0.24410402876541,1.0,-4.713672,58.68687441648734,0.09437246,0.93848693,1.6955714,0.208638,11.935226,-3.710221,8.717797887081348,-0.0,78.79298,60004,0.385694607919935,0.37403777434384433,10,0.40357122,0.4428314044949397,0.21151853873002144,-47.584415,-3.367295,0.7999828560402192,8.717797887081348,-1.0,8.403422932007743,1.0,0.26968884,4.2031264,0.0,-0.8181818181818182,0.7763739,28.539196,34.40930106817051
-202.45958,19,-48.25215,34.93248,-0.9054545454545454,-106.92550824432469,-17.594652,-10.320125,200,0.45334062,-96.5956,-1.0,3.1643684,1.2127281,-76.14421967417002,34.79682,15.538706985756347,24.166091947189145,-1.0,-0.034838762,0.2598858,7.289359850999972,-80.015076,4.178238399122026,15.304677879714106,-202.06892,5.170031672837334,1.6076465,0.48252153,-4.136441680702706,-80.08717,0.37980893421875045,-203.62048,2672.992767704869,0.42365703,0.0001790768,-80.151764,0.0015774012,-0.0,143.9255227649919,23.715738,0.0,20000,-0.021029149724170183,1.2127281,-1.069255082443247,0.016122439279083477,0.4647431329334018,159.99979009395065,6.928347e-05,0.08172054269305683,-1.0,5.4224716352004485,34.938416,-135.24751855792815,-1.0,0.42771907953159116,1.0,4.041731,-0.48252153,0.29258607548933,1.0,-4.041731,17.524083460717456,0.0,0.94467795,1.6076466,0.13775635,24.124289,-10.926457,0.0,-0.11517586559057236,78.66011,64004,0.0,0.3332274456512048,10,0.42365703,0.43302700933420074,0.19508683177124217,-48.25215,-10.685687,0.7614496586696224,10.392304845413264,-1.0,8.784907477958768,1.0,0.27042595,2.223126,-1.0,-1.0,0.8037802,14.215464,34.40930106817051
-196.06047,20,-47.890038,38.17004,-0.7654545454545455,-97.85179030557501,-10.918531,-9.256871,210,0.49335563,-97.24777,-1.0,3.473821,1.2800049,-72.7658888332663,38.36378,14.035793756298954,26.38181191654584,-1.0,-0.0365512,0.49554116,6.869755544999862,-84.62065,6.960678062170723,14.7676428942429,-192.93672,4.7325390600728685,1.7289213,0.4789003,-3.9037750317374824,-84.42619,0.33207828761886315,-194.06512,2836.539810356844,0.42249116,3.3109827e-06,-84.45665,-0.0027226491,-0.0,147.83396895198894,20.584185,0.0,21000,-0.04163694132961865,1.280005,-0.9785179030557499,0.03792774986775888,0.35268146200788647,163.25392150897096,0.0019658783,0.046862135107126925,-1.0,5.420532989805682,38.01669,-145.90545775950315,-1.0,0.45638526981239713,1.0,3.3754904,-0.4789003,0.4237143900052495,1.0,-3.3754904,18.91242115778222,0.0,1.626118,1.7289212,0.0,28.695309,-9.36667,0.0,-0.08913483575102485,82.8692,68004,0.4453617714151233,0.3290365207333692,10,0.42249116,0.38362703470951637,0.24482150782672807,-47.890038,-9.065831,0.9198971382314984,0.0,-1.0,8.550197011982164,1.0,0.27007753,2.229516,0.0,-0.7272727272727273,0.77317345,12.4656315,34.40930106817051
-318.97418,21,-48.257076,43.185802,-0.9327272727272727,-100.00651448732654,-17.573818,-9.004481,220,0.4390913,-71.865135,-1.0,3.9824367,1.5087155,-48.02937501338923,43.158012,17.129334572430302,21.908902300206645,-1.0,-0.064486824,0.16808175,7.1745877169996675,-87.76462,3.469934085871016,16.93823424919536,-321.83502,6.0382126100058295,1.9290931,0.48257068,-3.8762383177668482,-87.71148,0.4333198517177068,-320.909,3003.188306085791,0.35677817,3.025867e-06,-87.67469,0.0014922073,-0.0,151.43933425699106,27.230574,0.0,22000,-0.07729848073807358,1.5087155,-1.0000651448732651,0.0020500288661834697,0.502199832359088,167.31195239694534,4.9911672e-05,0.11887041551442026,-1.0,4.92395282557379,43.24718,-146.51904592355385,-1.0,0.4955674707912756,1.0,3.7126024,-0.48257068,0.2504937273426553,1.0,-3.7126024,27.361067734168003,0.0,0.7419823,1.929093,0.1327017,15.367061,-8.886201,0.0,-0.12279449355084651,86.266884,72004,0.28747978728803447,0.36724379727919965,10,0.35677814,0.403523286357252,0.14446041913289293,-48.257076,-9.052156,0.6138942044698942,8.94427190999916,-1.0,8.698030422954616,1.0,0.18319178,2.5357783,0.0,-0.9090909090909091,0.8035849,13.593999,34.40930106817051
-197.88673,22,-39.87622,35.93818,-0.9318181818181818,-108.74514376144343,-21.152994,-8.162622,230,0.4038125,-87.88986,-1.0,2.9392054,1.355257,-82.12150649726391,35.990005,16.223649115189286,29.79932885150268,-1.0,0.050706036,0.19902433,6.508331097000337,-82.43701,4.678046438218307,16.06470995866162,-197.21869,6.240909750840322,1.703998,0.39876214,-4.077343513129115,-82.44528,0.8496096197217489,-200.3995,3172.773200691794,0.320243,7.5646676e-05,-82.70358,-0.013418471,-0.0,153.86699607700393,19.527348,0.0,23000,0.044737992738624416,1.3552572,-1.0874514376144344,0.00214831229701522,1.7183588639152167,168.93944458500118,4.569278e-05,0.17286777099640863,-1.0,5.965171897125841,35.78817,-177.1774038570853,-1.0,0.4701732431212606,1.0,4.1426897,-0.39876214,0.25205764787294127,1.0,-4.1426897,27.20607811717004,0.0,0.88677144,1.7039981,0.18721347,19.365887,-8.083026,0.0,-0.0,80.53061,76004,0.0,0.8368377748260373,10,0.320243,0.37413292023986633,1.7073729325779037,-39.87622,-9.360788,6.231048169121275,12.649110640673518,-1.0,8.564117410996914,1.0,0.15977141,2.6434753,-1.0,-1.0,0.7690438,15.998474,34.40930106817051
-220.20856,23,-36.35425,42.515137,-0.8527272727272728,-117.00671973070226,-20.514122,-12.781439,240,0.3362721,-55.99292,-1.0,3.9297366,1.596862,-67.48953081161305,42.309563,14.612946728681669,20.97617696340303,-1.0,0.091070995,0.13737127,7.168516839999938,-86.6644,3.6316746318997897,14.50331235120521,-219.50885,6.787594628483264,1.7536379,0.3635426,-3.974266827851243,-86.78021,0.38925104485328815,-219.83127,3347.1835005817848,0.34567925,7.0367256e-05,-87.15083,-0.0010688613,-0.0,157.9533613149797,30.504484,0.0,24000,-0.050865088806512485,1.5968618,-1.1700671973070225,0.013359353833208618,0.6724603054222633,173.96691619098783,4.6106288e-07,0.0639292023380074,-1.0,4.9248280014004955,42.36991,-206.20795765021165,-1.0,0.5491651965581877,1.0,3.2330916,-0.3635426,0.3543775826352171,1.0,-3.2330918,40.57544603942265,0.0,0.57192606,1.7536378,0.14476183,12.333765,-12.819655,0.0,-0.11375102400779724,85.109505,80004,0.28747978728803447,0.29930992246674243,10,0.34567925,0.4052456061139744,0.15071551584696488,-36.35425,-12.340813,0.5747266899988764,8.94427190999916,-1.0,8.84503803600819,1.0,0.19424959,2.872492,0.0,-0.9090909090909091,0.7984167,21.253935,34.40930106817051
-371.4904,24,-47.728542,53.932205,-0.7890909090909091,-121.93222842008849,-12.478564,-10.091783,250,0.42557582,-91.51792,-1.0,4.169193,1.6489624,-64.8832402266562,53.894615,13.461895802126024,20.97617696340303,-1.0,0.05421387,0.2997114,7.600063923000562,-87.449356,5.7410085868704215,14.373634895148461,-371.33926,7.327910706633357,1.6113819,0.47728547,-3.8408427466884807,-87.64447,0.3928308852510755,-370.9996,3526.2442601218045,0.4405402,6.5323547e-06,-87.29981,-0.004821589,-0.0,163.4045574240281,37.964165,0.0,25000,-0.014598348004151003,1.648962,-1.2193222842008848,0.016372866165755735,0.6300697691372298,180.41718911101816,1.0415039e-05,0.025042999660232306,-1.0,6.351126019782024,53.984272,-162.41577638873775,-1.0,0.4583684435458275,1.0,3.6403522,-0.47728547,0.40795397568965025,1.0,-3.6403525,28.50257566170376,0.0,0.88292325,1.6113819,0.0,27.018965,-9.486078,0.0,-0.06001167371869087,86.44652,84004,0.385694607919935,0.2713922723401655,10,0.4405402,0.45582958779409494,0.18470990648886573,-47.728542,-9.793518,0.635000333374193,0.0,-1.0,9.4125677639895,1.0,0.24424191,4.309903,0.0,-0.8181818181818182,0.77903384,44.47056,34.40930106817051
-232.56093,25,-38.369602,44.081486,-0.8218181818181818,-112.79244418170501,-18.422766,-7.802811,260,0.33407208,-63.322853,-1.0,1.9963392,1.5413172,-55.19685291291693,44.04161,14.670921682779893,21.908902300206645,-1.0,-0.010912713,0.19433847,6.231871231000696,-84.05806,4.476246669975423,15.167748990938351,-233.60669,6.930873155195655,1.1118877,0.38369593,-4.306728647678281,-84.16356,0.37379612236233084,-234.67958,3729.2440067857497,0.36074755,1.5378231e-05,-83.91409,0.008546268,-0.0,177.7829042809608,12.954277,0.0,26000,-0.03794324342119933,1.5413169,-1.1279244418170504,0.026487196770044463,0.44182153224122866,194.9365486679435,1.6474165e-05,0.07712288013637476,-1.0,5.268718112395913,44.099712,-160.85651024867363,-1.0,0.5257490916099957,1.0,4.4753594,-0.38369593,0.38266572599494675,1.0,-4.4753594,33.65885127112996,0.0,0.66702205,1.1118878,0.11396514,15.506553,-7.568742,0.0,-0.19112798373986142,82.72468,88004,0.4453617714151233,0.2930599171789087,10,0.36074755,0.4349179739229349,0.17060632636058382,-38.369602,-7.8847594,0.6381332681137696,8.94427190999916,-1.0,10.92177315598201,1.0,0.20931,2.4998603,0.0,-0.7272727272727273,0.7624264,10.963358,34.40930106817051
-181.98349,26,-55.890724,35.57133,-0.9445454545454546,-115.08374784821947,-18.19846,-4.357732,270,0.50700253,-101.44132,-1.0,2.1163578,1.1367795,-74.67484014481306,35.667675,17.45440027326998,34.40930106817051,-1.0,-0.12708843,0.27957672,14.298920192999503,-79.116615,6.720274765115981,17.47992901719517,-183.59663,4.834548597868582,1.251895,0.5589073,-5.341819162181053,-79.22633,0.7280084733368131,-182.65146,3971.9297851657448,0.47829184,6.515556e-05,-79.04371,0.0020104903,-0.0,212.4070905180015,13.819457,0.0,27000,-0.018692619347067535,1.1367798,-1.1508374784821949,0.05812151375446234,0.986402392377337,243.88566670999353,0.0002462911,0.16554909986496766,-1.0,7.320040344474025,35.72962,-176.0694792089182,-1.0,0.5507358012144061,1.0,4.5371428,-0.5589073,0.22886532905395524,1.0,-4.5371428,33.11418820670281,0.0,0.99233395,1.251895,0.15244876,28.704594,-4.7586894,0.0,-0.0,77.70409,92004,0.0,0.6780245471011302,10,0.47829184,0.39715752308060914,0.9160315067490381,-55.890724,-4.499733,3.4825935864406015,10.392304845413264,-1.0,17.17965599899253,1.0,0.20277177,2.5092583,-1.0,-1.0,0.7432772,24.983067,34.40930106817051
-240.45079,27,-32.06035,42.38844,-0.6563636363636364,-112.76222954809013,-9.777405,-6.2813377,280,0.34493428,-69.21393,-1.0,3.641092,1.1812553,-88.20621096072539,42.38035,11.851750953660734,20.396078054371138,-1.0,-0.003014747,0.18513405,13.112114781000855,-84.82164,4.925776290055676,11.322513540347709,-239.805,4.63522964324369,1.4894577,0.3206035,-3.300347127487336,-84.73816,0.22410791589673695,-240.3897,4206.991274405811,0.31355986,3.6379788e-08,-84.67457,-0.005570821,-0.0,207.2855421210279,30.921888,0.0,28000,0.08869715510044432,1.1812553,-1.1276222954809014,0.004969966207872952,0.3033598378906549,235.87463631306673,0.00015943224,0.05523543348701786,-1.0,5.760110150580857,42.32294,-209.09066347885147,-1.0,0.48753095303479516,1.0,4.2107124,-0.3206035,0.47492148111360527,1.0,-4.2107124,34.055321707323564,0.0,0.7503824,1.4894581,0.0,15.827766,-5.755297,0.0,-0.18895167112350464,83.571724,96004,0.4453617714151233,0.2061462766270867,10,0.31355986,0.48541196900288514,0.13434023691107638,-32.06035,-6.500701,0.45944386028246387,0.0,-1.0,15.476979411037973,1.0,0.15442048,2.4135344,0.0,-0.7272727272727273,0.7754683,21.111652,34.40930106817051
-289.51648,28,-40.40654,49.104088,-0.8936363636363637,-105.68140990709192,-22.64443,-1.9802618,290,0.34955537,-83.49855,-1.0,6.353107,1.4556077,-66.43159470595675,48.905476,13.460062064231677,16.73320053068151,-1.0,-0.049357176,0.20342593,12.296458970000458,-92.15489,2.748454466478204,13.985010823881817,-297.27548,5.513521788908487,1.9622166,0.40406537,-4.10407359247505,-92.04757,0.3268223534879721,-298.29822,4458.681876495846,0.42913362,3.8095808e-05,-92.06024,-0.00047396225,-0.0,219.920969675999,60.20212,0.0,29000,-0.11096486336721759,1.4556078,-1.0568140990709192,0.02527646408214801,0.4404866485002722,250.21458597103265,4.0099258e-05,0.12940912634045487,-1.0,4.556455907580648,49.0328,-144.985663279891,-1.0,0.48552694154087717,1.0,4.5387597,-0.40406537,0.30830247034874775,1.0,-4.5387597,24.079687460036777,0.0,0.87251365,1.9622166,0.14220467,15.720825,-2.258993,0.0,-0.17183678543639902,91.09068,100004,0.38569460791993504,0.27017558621446724,10,0.42913362,0.446290999331496,0.10942802454274649,-40.40654,-2.530342,0.5303016614590167,8.94427190999916,-1.0,17.997157325033186,1.0,0.19704065,3.0321987,0.0,-0.8181818181818182,0.75135005,26.127,34.40930106817051
-279.59085,29,-37.86518,52.80487,-0.7727272727272727,-145.48870476263966,-13.261826,-2.4870527,300,0.36564597,-62.935886,-1.0,3.9822903,1.3140092,-82.95612956643379,52.923115,13.648035525005543,17.88854381999832,-1.0,-0.03069795,0.17181908,13.776705811000284,-94.183105,3.2339448102061676,13.310365320228476,-275.81516,6.025376188625799,1.8427049,0.37865168,-5.368362883427474,-94.5641,0.28250939753972704,-275.16058,4704.314929688871,0.36586887,8.405186e-06,-94.49908,0.0039958097,-0.0,217.54174233500635,35.770386,0.0,30000,0.036547461625383436,1.3140093,-1.4548870476263964,0.0353616907275357,0.4080444987238848,247.5669838000249,0.00036190858,0.08775502541850876,-1.0,5.189989713272785,53.1615,-325.22199343531656,-1.0,0.7915109261766762,1.0,4.183974,-0.37865168,0.4190702026042222,1.0,-4.183974,67.12923858792641,0.0,0.69049543,1.8427048,0.14552218,15.163039,-2.8464384,0.0,-0.0,93.10786,104004,0.28747978728803447,0.23581886019309525,10,0.36586887,0.4432755013647178,0.11783598741861452,-37.86518,-3.2397497,0.40848691921930835,8.94427190999916,-1.0,16.24853565401827,1.0,0.16314949,2.979403,0.0,-0.9090909090909091,0.8025118,27.37792,34.40930106817051
-226.0313,30,-44.084682,36.677742,-0.8872727272727273,-89.55725458247669,-22.094625,-19.633654,310,0.3872395,-110.02522,-1.0,2.8111653,1.9013352,-61.338185199698735,36.88637,15.411725578223873,23.15167380558045,-1.0,0.023836326,0.22058615,11.834326363999935,-82.46478,4.213246013971564,15.83683361996665,-224.50557,6.875230445796407,1.5859025,0.4408469,-3.0002382133321666,-82.45276,0.43118791241723564,-223.77042,4963.596689791835,0.4199765,0.00013026968,-82.3748,0.0050815656,-0.0,225.78473465897332,17.065071,0.0,31000,-0.05158077086043211,1.9013352,-0.8955725458247666,0.016753117719946902,0.5973034531572179,254.08600335996198,0.00021502399,0.03735034194566767,-1.0,5.749479896069927,37.019493,-135.50301860766578,-1.0,0.3626222390362127,1.0,4.202795,-0.4408469,0.31625912589322036,1.0,-4.202795,20.718230951819887,0.0,0.95656955,1.5859022,0.12449661,23.469124,-20.425451,0.0,-0.11620110091689566,81.10549,108004,0.28747978728803447,0.351143324610813,10,0.4199765,0.3477514335076875,0.25850997542000953,-44.084682,-20.20303,1.0473007560105894,8.94427190999916,-1.0,16.466942336988723,1.0,0.24865954,4.8633413,0.0,-0.9090909090909091,0.77587825,39.716576,34.40930106817051
-277.80127,31,-36.60928,46.156326,-0.8681818181818182,-138.5414862548333,-22.467417,-3.6782289,320,0.33634445,-50.372684,-1.0,8.313655,1.8151911,-56.74340546876192,46.293343,14.569075185025012,23.664319132398465,-1.0,0.002487123,0.14324307,17.057633118000012,-92.46146,4.10279872087305,14.723634708852105,-281.2547,6.159169398474681,2.413638,0.3660928,-4.617977500004174,-92.33198,0.3826872027298493,-277.69403,5240.647574977846,0.3798661,7.327669e-05,-92.35364,-0.0020454181,-0.0,239.3870018150119,77.818375,0.0,32000,-0.041938291416261715,1.8151909,-1.3854148625483331,0.03105518070081284,0.5528173141746224,275.17487233501197,0.00022796687,0.1144353274471553,-1.0,5.24214035540257,46.454643,-232.74744473472828,-1.0,0.6525712517282518,1.0,3.4704835,-0.3660928,0.3382929924789022,1.0,-3.4704835,52.31127689796468,0.0,0.53425753,2.4136384,0.10895978,8.890553,-2.7316313,0.0,-0.0,90.63052,112004,0.28747978728803447,0.3105126234513432,10,0.3798661,0.46684352672813023,0.15092711060274946,-36.60928,-2.795939,0.6739789439370749,8.48528137423857,-1.0,18.730237402000057,1.0,0.20288213,5.463448,0.0,-0.9090909090909091,0.81058955,49.564083,34.40930106817051
-207.16269,32,-28.478777,38.72096,-0.5836363636363636,-125.64936603353942,-8.605225,-0.27630657,330,0.22620769,-73.34894,-1.0,3.5691159,2.125523,-80.49341505020857,39.015667,10.898906226635257,24.657656011875904,-1.0,-0.06807586,0.20639402,18.92071401499925,-84.80014,5.731509984234073,11.73373620397071,-208.37192,4.782771827038109,2.1669002,0.2847877,-4.77084758597044,-85.43872,0.23847441096618818,-207.19295,5540.883015815818,0.33713856,5.908405e-05,-85.29376,0.000776968,-0.0,265.85612536500776,22.57207,0.0,33000,0.05479849780528369,2.125523,-1.2564936603353947,0.0020376317703022315,0.3810863319590488,305.69990151497404,2.9882198e-05,0.05161164220724643,-1.0,6.304931559371151,39.21796,-214.3576642593689,-1.0,0.48019916990671563,1.0,4.0923038,-0.2847877,0.4929553313208875,1.0,-4.0923038,36.67483510862321,0.0,0.7717448,2.1669002,0.0,17.714163,0.47199315,0.0,-0.0,83.67196,116004,0.48104569292083466,0.18869384168100842,10,0.33713853,0.46852617694833365,0.22643135396502886,-28.478777,-0.69115865,0.8687690147819592,0.0,-1.0,20.92306213496704,1.0,0.15840416,3.9904046,0.0,-0.36363636363636365,0.80945486,29.430906,34.40930106817051
-236.32758,33,-44.670135,46.06692,-0.7254545454545455,-108.55846443831524,-11.938703,5.236584,340,0.4821926,-104.382545,-1.0,1.4686631,1.3536657,-57.507060430943966,46.111355,15.546895040135837,34.40930106817051,-1.0,-0.10126615,0.39109772,13.492322188998514,-86.89519,8.703367168259946,15.253575431512612,-237.35577,4.591604337756906,1.0250064,0.44670132,-3.9824523606032174,-86.87491,0.6391634301622398,-238.31468,5818.608369760646,0.44547012,3.1600357e-06,-86.54923,0.0026492034,-0.0,246.95190624596762,8.951953,0.0,34000,0.06874267801053681,1.3536656,-1.0855846443831527,0.004918773665062199,1.0965187985233638,279.1283346078253,1.6822014e-06,0.03224841459984945,-1.0,8.770989381875516,46.13012,-180.40319375603877,-1.0,0.5022599859165654,1.0,3.5445511,-0.44670132,0.44628494029474525,1.0,-3.5445511,32.950892492167284,0.0,1.3835928,1.0250065,0.0,27.678785,5.8371935,0.0,-0.08236676454544067,84.88989,120004,0.385694607919935,0.6143055265917277,10,0.44547012,0.4060537739756327,1.0072680132228722,-44.670135,5.5577874,3.699581598787466,0.0,-1.0,18.684106172859174,1.0,0.25475585,3.4180553,0.0,-0.8181818181818182,0.794607,35.422077,34.40930106817051
